,Common Name,Conservation status,Synonyms,Old latin name for bird,Order,Family,Genus,Breeding region,Breeding subregion,Link,Non breeding region
0,marbled-murrelet,EN - Endangered,,Colymbus marmoratus,Shorebirds / Charadriiformes,Auks / Alcidae,Brachyramphus,North America,nw coasts,https://dibird.com/species/marbled-murrelet/,ne PO
0,marbled-wood-quail,NT - Near threatened,"Marbled Quail, Marbled Wood-Quail, Marbled Woodquail",Tetrao gujanensis,Сhickens and relatives / Galliformes,New World Quail / Odontophoridae,Odontophorus,"South America, Middle America",Costa Rica to e Bolivia,https://dibird.com/species/marbled-wood-quail/,-
0,marbled-wrenbabbler,LC - Least concern,"Marbled Wren Babbler, Mueller's Wren-Babbler, Müller's Wren Babbler","Turdinus marmorata, Napothera marmorata",Perching Birds / Passeriformes,Ground Babblers / Pellorneidae,Turdinus,Oriental Region,Malaysia and Sumatra,https://dibird.com/species/marbled-wrenbabbler/,-
0,marblefaced-bristle-tyrant,LC - Least concern,"Marbled-faced Bristle-Tyrant, Marble-faced Bristle-Tyrant, Marble faced Bristle Tyrant, Marble-faced Bristle Tyrannulet",Phylloscartes ophthalmicus,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Pogonotriccus,South America,Venezuela to Bolivia,https://dibird.com/species/marblefaced-bristle-tyrant/,-
0,marcapata-spinetail,VU - Vulnerable,,Certhiaxis marcapatae,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Cranioleuca,South America,se Peru,https://dibird.com/species/marcapata-spinetail/,-
0,margarets-batis,LC - Least concern,"Boulton's Puffback, Boulton's Puff Back Flycatcher, Boulton's Batis, Boulton's Puffback Flycatcher, Boulton's Puffback-Flycatcher, Boulton's Puff-back Flycatcher",,Perching Birds / Passeriformes,"Wattle-eyes, Batises / Platysteiridae",Batis,Africa,sc,https://dibird.com/species/margarets-batis/,-
0,mariana-crow,CR - Critically endangered,"Guam Crow, Micronesian Crow, Marianas Crow",,Perching Birds / Passeriformes,"Crows, Jays / Corvidae",Corvus,Pacific ocean,Mariana Is.,https://dibird.com/species/mariana-crow/,-
0,mariana-fruit-dove,EN - Endangered,"Mariana Fruit-Dove, Marianas Fruit-Dove, Rose-capped Fruit-Dove, Marianas Fruit Dove",Columba roseicapilla,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Ptilinopus,Pacific ocean,Mariana Is.,https://dibird.com/species/mariana-fruit-dove/,-
0,mariana-kingfisher,NE - Not evaluated,"Collared Kingfisher (Marianas Is.), Collared Kingfisher [Marianas Is.]",Alcedo albicilla,Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Todiramphus,Pacific ocean,Mariana Is,https://dibird.com/species/mariana-kingfisher/,-
0,mariana-swiftlet,EN - Endangered,"Guam Cave Swiftlet, Caroline Swiftlet, Mossy-nest Swiftlet, Marianas Swiftlet, Carolines Swiftlet, Guam Swiflet, Guam Swiftlet, Uniform Swiftlet, Guam Edible-nest Swiftlet",Collocalia bartschi,Swifts and Hummingbirds / Apodiformes,Swifts / Apodidae,Aerodramus,Pacific ocean,Mariana Is.,https://dibird.com/species/mariana-swiftlet/,-
0,marianne-whiteeye,EX - Extinct,"Seychelles Yellow White-eye, Seychelles White-eye, Seychelles chestnut-sided white-eye, Seychelles Chestnut-Flanked White-Eye, Marianne Island White-eye",Zosterops semiflava,Perching Birds / Passeriformes,White-eyes / Zosteropidae,Zosterops,Indian ocean,Marianne I. (Seychelles),https://dibird.com/species/marianne-whiteeye/,-
0,marico-flycatcher,LC - Least concern,Mariqua Flycatcher,"Malaenornis mariquensis, Bradornis mariquensis",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Melaenornis,Africa,s,https://dibird.com/species/marico-flycatcher/,-
0,marico-sunbird,LC - Least concern,"Swaheli Marico Sunbird, Abyssinian Marico Sunbird, Mariqua Sunbird, Somali Marico Sunbird, Southern Bifasciated Sunbird",Nectarinia mariquensis,Perching Birds / Passeriformes,Sunbirds / Nectariniidae,Cinnyris,Africa,"e, se, s",https://dibird.com/species/marico-sunbird/,-
0,marigold-lorikeet,LC - Least concern,Rainbow Lorikeet (Marigold),Psittacus capistratus,Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Trichoglossus,Australasia,e Lesser Sundas,https://dibird.com/species/marigold-lorikeet/,-
0,markhams-storm-petrel,NE - Not evaluated,"Sooty Storm-petrel, Sooty Storm Petrel, Markham's Storm-Petrel, Sooty Petrel","Cymochorea markhami, Oceanodroma markhami",Albatrosses and Petrels / Procellariiformes,Northern Storm Petrels / Hydrobatidae,Hydrobates,Pacific ocean,e,https://dibird.com/species/markhams-storm-petrel/,-
0,marmoras-warbler,LC - Least concern,"Eastern Marmora's Warbler, Marmora's or Balearic Warbler",Sylvia sarda,Perching Birds / Passeriformes,Sylviid Babblers / Sylviidae,Curruca,Eurasia,Mediterranean is.,https://dibird.com/species/marmoras-warbler/,nw AF
0,maroon-oriole,LC - Least concern,,Pastor traillii,Perching Birds / Passeriformes,"Figbirds, Orioles, Turnagra / Oriolidae",Oriolus,Oriental Region,se Asia,https://dibird.com/species/maroon-oriole/,-
0,maroon-shining-parrot,LC - Least concern,"Red Shining-Parrot, Red Shining Parrot, Red-breasted Musk Parrot, Maroon Shining-parrot, Red-breasted Shining-Parrot, Red-breasted Musk-Parrot","Pyrrhulopsis tabuensis, Psittacus tabuensis",Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Prosopeia,Pacific ocean,Fiji Is. and Tonga,https://dibird.com/species/maroon-shining-parrot/,-
0,maroon-woodpecker,LC - Least concern,Lesser Bay Woodpecker,Hemicircus rubiginosus,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Blythipicus,Oriental Region,"Malay Pen., Sumatra and Borneo",https://dibird.com/species/maroon-woodpecker/,-
0,maroonbacked-accentor,LC - Least concern,Marron-backed Accentor,Acc. [entor] immaculatus,Perching Birds / Passeriformes,Accentors / Prunellidae,Prunella,Oriental Region,Himalayas to n Myanmar and c China,https://dibird.com/species/maroonbacked-accentor/,-
0,maroonbacked-whistler,LC - Least concern,"Maroon backed Whistler, Rano Rano Whistler, Raven's Whistler",Pachycephala raveni,Perching Birds / Passeriformes,Whistlers & Allies / Pachycephalidae,Coracornis,Australasia,Sulawesi,https://dibird.com/species/maroonbacked-whistler/,-
0,maroonbellied-parakeet,LC - Least concern,"Scaly-breasted Parakeet, Maroon bellied Parakeet, Maroon Parakeet, Reddish-bellied Parakeet, Maroon-bellied Conure",Psittacus frontalis,Parrots / Psittaciformes,African & New World Parrots / Psittacidae,Pyrrhura,South America,se,https://dibird.com/species/maroonbellied-parakeet/,-
0,maroonbelted-chattyrant,LC - Least concern,"Maroon-chested Chat-Tyrant, Slaty-backed Chat-Tyrant (Maroon-belted), Chestnut-belted Chat Tyrant, Chestnut-belted Chat-Tyrant",,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Ochthoeca,South America,Peru and Bolivia,https://dibird.com/species/maroonbelted-chattyrant/,-
0,maroonbreasted-philentoma,NT - Near threatened,"Maroon-breasted Flycatcher, Maroon-breasted Jungle Flycatcher, Maroon-breasted Monarch, Maroon breasted Philentoma","Monarcha velata, Philentoma velatum, Drymophila velata",Perching Birds / Passeriformes,Vangas & Allies / Vangidae,Philentoma,Oriental Region,Myanmar to Java and Borneo,https://dibird.com/species/maroonbreasted-philentoma/,-
0,maroonchested-ground-dove,LC - Least concern,"Mondetoura Ground-Dove, Maroon chested Ground Dove, Purple-breasted Ground Dove, Mondetour Ground-Dove, Purple-breasted Ground-Dove, Maroon-chested Ground-Dove, Mondetoura Dove","Peristera mondetoura, Claravis mondetoura",Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Paraclaravis,"South America, Middle America",se Mexico to wc Bolivia,https://dibird.com/species/maroonchested-ground-dove/,-
0,maroonfronted-parrot,EN - Endangered,Maroon fronted Parrot,,Parrots / Psittaciformes,African & New World Parrots / Psittacidae,Rhynchopsitta,Middle America,ec Mexico,https://dibird.com/species/maroonfronted-parrot/,-
0,maroonnaped-sunbird,LC - Least concern,Ilongo Sunbird,Cinnyris guimarasensis,Perching Birds / Passeriformes,Sunbirds / Nectariniidae,Aethopyga,Oriental Region,Panay and Guimaras (wc Philippines) and Negros (sc Philippines),https://dibird.com/species/maroonnaped-sunbird/,-
0,maroontailed-parakeet,LC - Least concern,"Maroon tailed Parakeet, Maroon-tailed Conure, Magdalena Parakeet",Aratinga melanurus,Parrots / Psittaciformes,African & New World Parrots / Psittacidae,Pyrrhura,South America,w Amazonia,https://dibird.com/species/maroontailed-parakeet/,-
0,marquesan-ground-dove,EN - Endangered,"Grey-hooded Quail-Dove, Grey-hooded Ground-Dove, Marquesas Ground-Dove, Gray-hooded Ground-Dove, Gray-hooded Quail-Dove, Marquesas Ground Dove, Marquesan Ground-Dove","Columba rubescens, Alopecoenas rubescens, Gallicolumba rubescens",Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Pampusana,Pacific ocean,Marquesas Is.,https://dibird.com/species/marquesan-ground-dove/,-
0,marquesan-imperial-pigeon,EN - Endangered,"Nukuhiva Imperial-Pigeon, Nukuhiva Pigeon, Marquesas Imperial-Pigeon, Nuku Hiva Imperial Pigeon, Marquesas Imperial Pigeon, Marquesan Imperial-Pigeon","Serresius galeatus, Ducula galatea",Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Ducula,Pacific ocean,Marquesas Is.,https://dibird.com/species/marquesan-imperial-pigeon/,-
0,marquesan-kingfisher,CR - Critically endangered,Marquesas Kingfisher,"Halcyon godeffroyi, Todirhamphus godeffroyi",Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Todiramphus,Pacific ocean,Marquesas Is.,https://dibird.com/species/marquesan-kingfisher/,-
0,marquesan-monarch,EN - Endangered,Marquesas Monarch,Monarcha mendozae,Perching Birds / Passeriformes,Monarchs / Monarchidae,Pomarea,Pacific ocean,c Marquesas Is.,https://dibird.com/species/marquesan-monarch/,-
0,marquesan-swiftlet,NE - Not evaluated,Marquesas Swiftlet,"Aerodramus ocista, Collocalia ocista",Swifts and Hummingbirds / Apodiformes,Swifts / Apodidae,Aerodramus,Pacific ocean,Marquesas Is.,https://dibird.com/species/marquesan-swiftlet/,-
0,marsh-antwren,NT - Near threatened,"Long-billed Antwren, Paraná Antwren, Parana Antwren (Parana), Marsh Antwren (Parana), Parana Antwren",Stymphalornis acutirostris,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Formicivora,South America,se Brazil,https://dibird.com/species/marsh-antwren/,-
0,marsh-babbler,VU - Vulnerable,"Marsh Spotted Babbler, Spotted Marsh Babbler, Spotted Marsh-Babbler",,Perching Birds / Passeriformes,Ground Babblers / Pellorneidae,Pellorneum,Oriental Region,ne India,https://dibird.com/species/marsh-babbler/,-
0,marsh-grassbird,NT - Near threatened,"Grass-Warbler, Streak-backed swamp warbler, Japanese Swamp-Warbler, Japanese Grassbird, Streak-backed marsh warbler, Japanese Marsh Warbler, Japanese Swamp Warbler, Marsh-Warbler, Marshland Warbler, Japanese Marshbird, Japanese Marsh-Warbler","Megalurus pryeri, Locustella pryeri",Perching Birds / Passeriformes,Grassbirds & Allies / Locustellidae,Helopsaltes,Eurasia,e,https://dibird.com/species/marsh-grassbird/,-
0,marsh-owl,LC - Least concern,African Marsh Owl,"Otus capensis, Asio helvola",Owls / Strigiformes,Owls / Strigidae,Asio,Africa,widespread,https://dibird.com/species/marsh-owl/,-
0,marsh-sandpiper,LC - Least concern,"Little Greenshank, Marsch Sandpiper","Tringa stagnatalis, Totanus stagnatilis",Shorebirds / Charadriiformes,"Sandpipers, Snipes / Scolopacidae",Tringa,Eurasia,e Europe to e Siberia and ne China,https://dibird.com/species/marsh-sandpiper/,"AF, OR, AU"
0,marsh-seedeater,EN - Endangered,"Marsh Seedeater (excl. Narowsky's), Marsh Seedeater (incl. Narowsky's), White-bibbed Seedeater, Marsh Seedeater [excl. Narowsky's]",Spermophila palustris,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Sporophila,South America,"ne Argentina, Uruguay and s Brazil",https://dibird.com/species/marsh-seedeater/,to sc Brazil
0,marsh-tapaculo,EN - Endangered,"Tall-grass Wetland Tapaculo, Wet Tall-grass Tapaculo, Wetland Tapaculo, Tall Grass-Wetland Tapaculo",,Perching Birds / Passeriformes,Tapaculos / Rhinocryptidae,Scytalopus,South America,s Brazil,https://dibird.com/species/marsh-tapaculo/,-
0,marsh-tchagra,LC - Least concern,"Lesser Tchagra, Little Tchagra, Marsh Bush-Shrike, Black-capped Tchagra, Black-cap Tchagra, Blackcap Tchagra, Anchieta's Tchagra, Blackcap Bush-Shrike, Little Blackcap, Marsh Shrike","Antichromus anchietae, Telephonus minutus, Tchagra minutus, Tchagra minuta",Perching Birds / Passeriformes,Bushshrikes / Malaconotidae,Bocagia,Africa,"w, c",https://dibird.com/species/marsh-tchagra/,-
0,marsh-tit,LC - Least concern,"Central European Marsh Tit, Eurasian Marsh Tit, Marsh tit",Parus palustris,Perching Birds / Passeriformes,"Tits, Chickadees / Paridae",Poecile,Eurasia,widespread,https://dibird.com/species/marsh-tit/,-
0,marsh-warbler,LC - Least concern,"Marsh Reed-Warbler, European Marsh-Warbler, European Marsh Warbler, Reed Warbler, Mimic Reed Warbler","Notiocichla palustris, Motacilla s. sylvia palustris, Herbicola palustris",Perching Birds / Passeriformes,Reed Warblers & Allies / Acrocephalidae,Acrocephalus,Eurasia,"c, nc Europe to ec Russia and s to Turkey and Iraq",https://dibird.com/species/marsh-warbler/,"e, se AF"
0,marsh-widowbird,LC - Least concern,"Marsh Whydah, Hartlaub's Widowbird, Hartlaub's Marsh Widowbird",Penthetria hartlaubi,Perching Birds / Passeriformes,"Weavers, Widowbirds / Ploceidae",Euplectes,Africa,c,https://dibird.com/species/marsh-widowbird/,-
0,marsh-wren,LC - Least concern,"Marsh-Wren, Tule Wren, Long-billed Marsh-Wren, Long-billed Marsh Wren, Eastern Marsh Wren, Eastern Marsh-Wren","Telmatodytes palustris, Certhia palustris",Perching Birds / Passeriformes,Wrens / Troglodytidae,Cistothorus,North America,"widespread, also Mexico",https://dibird.com/species/marsh-wren/,-
0,marshalls-iora,LC - Least concern,"White tailed Iora, White-tailed Iora",Iora nigrolutea,Perching Birds / Passeriformes,Ioras / Aegithinidae,Aegithina,Oriental Region,nw India and Sri Lanka,https://dibird.com/species/marshalls-iora/,-
0,martenss-warbler,LC - Least concern,"Marten's Warbler, Martens's Leaf Warbler, Omei Warbler, Emei Warbler, Emei Shan Golden-spectacled Warbler, Emei Shan Warbler, Emei Golden-spectacled Warbler",Seicercus omeiensis,Perching Birds / Passeriformes,Leaf Warblers & Allies / Phylloscopidae,Phylloscopus,Eurasia,c China,https://dibird.com/species/martenss-warbler/,n se Asia
0,martial-eagle,VU - Vulnerable,"Marshall eagle, Martial Hawk-Eagle","Polemaeetus bellicosus, Falco bellicosus, Hieraaetus bellicosus, Polemaëtus bellicosus",Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Polemaetus,Africa,widespread,https://dibird.com/species/martial-eagle/,-
0,martinique-oriole,VU - Vulnerable,,Oriolus bonana,Perching Birds / Passeriformes,"Oropendolas, Orioles, Blackbirds / Icteridae",Icterus,North America,Martinique,https://dibird.com/species/martinique-oriole/,-
0,masafuera-rayadito,CR - Critically endangered,Mas Afuera Rayadito,"Aphrastura masafucrae, Synallaxis masafucrae",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Aphrastura,South America,Juan Fernandez Arch.,https://dibird.com/species/masafuera-rayadito/,-
0,mascarene-coot,EX - Extinct,Mauritius coot,Fulica newtoni,"Cranes, Rails and relatives / Gruiformes","Rails, Crakes & Coots / Rallidae",Fulica,Indian ocean,Mauritius and Réunion,https://dibird.com/species/mascarene-coot/,-
0,mascarene-grey-parakeet,EX - Extinct,"Mauritius Grey Parrot, Mauritius Gray Parrot",Lophopsittacus bensoni,Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Psittacula,Indian ocean,"Mauritius I., La Réunion",https://dibird.com/species/mascarene-grey-parakeet/,-
0,mascarene-martin,LC - Least concern,"Mascarene Swallow, Madagascar Martin","Hirundo borbonica, Phedina borobonica",Perching Birds / Passeriformes,"Swallows, Martins / Hirundinidae",Phedina,"Africa, Indian ocean",Madagascar region,https://dibird.com/species/mascarene-martin/,e AF
0,mascarene-paradise-flycatcher,LC - Least concern,"Mascarene Paradies-flycatcher, Mascarene Paradise-Flycatcher, Coq de Bois",Muscicapa bourbonnensis,Perching Birds / Passeriformes,Monarchs / Monarchidae,Terpsiphone,Indian ocean,"La Réunion, Mauritius",https://dibird.com/species/mascarene-paradise-flycatcher/,-
0,mascarene-parrot,EX - Extinct,Mascarine Parrot,"Mascarinus mascarius, Psittacus mascarin., Mascarinus mascarin",Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Mascarinus,Indian ocean,La Réunion,https://dibird.com/species/mascarene-parrot/,-
0,mascarene-petrel,CR - Critically endangered,"Réunion Black Petrel, Reunion Petrel, Mascarene Black Petrel, Réunion Petrel, Reunion Black Petrel","Pterodroma aterrima, Procellaria aterrima, Bulweria aterrima",Albatrosses and Petrels / Procellariiformes,"Petrels, Shearwaters, Diving Petrels / Procellariidae",Pseudobulweria,Indian ocean,w,https://dibird.com/species/mascarene-petrel/,-
0,mascarene-swiftlet,NT - Near threatened,"Cave Swiftlet, Gray-rumped Swiftlet, Mauritius Swiftlet, Indian Ocean Swiftlet, Grey-rumped Swiftlet","Aerodramus francica, Collocalia francica, Hirundo francica",Swifts and Hummingbirds / Apodiformes,Swifts / Apodidae,Aerodramus,Indian ocean,Mauritius and Réunion,https://dibird.com/species/mascarene-swiftlet/,-
0,mascarene-teal,EX - Extinct,"Mauritius Duck, Mauritian Duck",,Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Anas,Indian ocean,Mauritius I. and Réunion,https://dibird.com/species/mascarene-teal/,-
0,masked-antpitta,VU - Vulnerable,,Grallaria auricularis,Perching Birds / Passeriformes,Antpittas / Grallariidae,Hylopezus,South America,n Bolivia,https://dibird.com/species/masked-antpitta/,-
0,masked-booby,LC - Least concern,Masked or Tasman Booby,,Gannets and relatives / Suliformes,"Gannets, Boobies / Sulidae",Sula,Tropical,widespread,https://dibird.com/species/masked-booby/,-
0,masked-bowerbird,LC - Least concern,"Flame Bowerbird, Flame Bowerbird (Masked)",Coracias aurea,Perching Birds / Passeriformes,Bowerbirds / Ptilonorhynchidae,Sericulus,Australasia,w New Guinea,https://dibird.com/species/masked-bowerbird/,-
0,masked-cardinal,LC - Least concern,Black-eared Cardinal,Nemosia nigrogenis,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Paroaria,South America,"ec Colombia, Venezuela and Trinidad",https://dibird.com/species/masked-cardinal/,-
0,masked-crimson-tanager,LC - Least concern,Crimson Tanager,Tanagra nigrogularis,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Ramphocelus,South America,w Amazonia,https://dibird.com/species/masked-crimson-tanager/,-
0,masked-duck,LC - Least concern,"Musked ruddy duck, White-winged Lake Duck, St. Domingo Duck","Erismatura dominica, Oxyura dominicus, Anas dominica, Nomonyx dominica, Oxyura dominica",Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Nomonyx,"South America, Middle America",widespread,https://dibird.com/species/masked-duck/,-
0,masked-finch,LC - Least concern,Masked Grassfinch,,Perching Birds / Passeriformes,"Waxbills, Munias & Allies / Estrildidae",Poephila,Australasia,n Australia,https://dibird.com/species/masked-finch/,-
0,masked-finfoot,EN - Endangered,Asian Finfoot,"Heliopais personata, Podica personata","Cranes, Rails and relatives / Gruiformes",Finfoots / Heliornithidae,Heliopais,Oriental Region,ne India to Sumatra,https://dibird.com/species/masked-finfoot/,-
0,masked-flowerpiercer,LC - Least concern,"Masked Flower piercer, Masked Flower-piercer","Diglossopis cyanea, Diglossopsis cyanea, Uncirostrum cyaneum, Diglossopis cyaneus",Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Diglossa,South America,Venezuela to Bolivia,https://dibird.com/species/masked-flowerpiercer/,-
0,masked-fruiteater,LC - Least concern,Beautiful Fruiteater,Euchlornis pulchra,Perching Birds / Passeriformes,Cotingas / Cotingidae,Pipreola,South America,Peru,https://dibird.com/species/masked-fruiteater/,-
0,masked-gnatcatcher,LC - Least concern,,Sylvia dumicola,Perching Birds / Passeriformes,Gnatcatchers / Polioptilidae,Polioptila,South America,"c, se",https://dibird.com/species/masked-gnatcatcher/,-
0,masked-lapwing,LC - Least concern,"Masked Plover, Spur-winged Lapwing, Australian Spurwinged Plover","Tringa miles, Hoplopterus miles, Lobibyx miles",Shorebirds / Charadriiformes,Plovers / Charadriidae,Vanellus,Australasia,widespread,https://dibird.com/species/masked-lapwing/,-
0,masked-lark,LC - Least concern,,Calandrella personata,Perching Birds / Passeriformes,Larks / Alaudidae,Spizocorys,Africa,Ethiopia and Kenya,https://dibird.com/species/masked-lark/,-
0,masked-laughingthrush,LC - Least concern,"Black-faced Laughingthrush, Masked Laughing-thrush, Spectacled Laughing Thrush, Spectacled Laughingthrush, Black-faced laughing-thrush","Turdus [] perspicillatus, Garrulax perspicillatus",Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Pterorhinus,Oriental Region,"c, e China to c Vietnam",https://dibird.com/species/masked-laughingthrush/,-
0,masked-mountain-tanager,VU - Vulnerable,Masked Mountain-Tanager,"Buthraupis wetmorei, Bangsia wetmorei",Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Tephrophilus,South America,Colombia to Peru,https://dibird.com/species/masked-mountain-tanager/,-
0,masked-saltator,NT - Near threatened,,,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Saltator,South America,Ecuador and Peru,https://dibird.com/species/masked-saltator/,-
0,masked-shining-parrot,NT - Near threatened,"Masked Parrot, Masked Shining-Parrot, Yellow-breasted Shining-Parrot, Yellow-breasted Musk Parrot","Coracopsis ? personata, Pyrrhulopsis personatus",Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Prosopeia,Pacific ocean,Fiji Is.,https://dibird.com/species/masked-shining-parrot/,-
0,masked-shrike,LC - Least concern,Nubian Shrike,,Perching Birds / Passeriformes,Shrikes / Laniidae,Lanius,Eurasia,e Greece and Bulgaria through s Turkey to Israel and Iran,https://dibird.com/species/masked-shrike/,"c, ne AF"
0,masked-tanager,LC - Least concern,"Blue-headed Tanager, Black-banded Tanager","Aglaia nigrocincta, Tangara nigrocincta",Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Stilpnia,South America,"n, w Amazonia",https://dibird.com/species/masked-tanager/,-
0,masked-tityra,LC - Least concern,,Pachyrhynchus semifasciatus,Perching Birds / Passeriformes,"Tityras, Becards, Sharpbill / Tityridae",Tityra,"South America, Middle America",Mexico to ne Argentina,https://dibird.com/species/masked-tityra/,-
0,masked-trogon,LC - Least concern,,Trogon personata,"Trogons, quetzals / Trogoniformes",Trogons / Trogonidae,Trogon,South America,Colombia to Peru and sc Venezuela,https://dibird.com/species/masked-trogon/,-
0,masked-water-tyrant,LC - Least concern,Masked Water-Tyrant,Lanius [] nengeta,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Fluvicola,South America,"w Ecuador, nw Peru and e Brazil",https://dibird.com/species/masked-water-tyrant/,-
0,masked-woodswallow,LC - Least concern,"Masked Wood-swallow, Masked Wood Swallow",Ocypterus personatus,Perching Birds / Passeriformes,"Woodswallows, Butcherbirds & Allies / Artamidae",Artamus,Australasia,Australia,https://dibird.com/species/masked-woodswallow/,-
0,masked-yellowthroat,LC - Least concern,"Masked Yellowthroat (Masked), Masked Yellowthroat (nominate), Masked Yellowthroat [incl. peruviana], Masked Yellowthroat (incl. ssp. peruviana)",Motacilla aequinoctialis,Perching Birds / Passeriformes,New World Warblers / Parulidae,Geothlypis,South America,Venezuela and Colombia to n Amazonian Brazil and Trinidad,https://dibird.com/species/masked-yellowthroat/,-
0,matinan-blue-flycatcher,EN - Endangered,"Matinan Niltava, Sanford's Niltava, Matinan Blue-flycatcher, Sanford's Flycatcher, Matinan Flycatcher, Sandford's Niltava",Niltava sanfordi,Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Cyornis,Australasia,Sulawesi,https://dibird.com/species/matinan-blue-flycatcher/,-
0,mato-grosso-antbird,LC - Least concern,"Matto Groso Antbird, Matto Grosso Antbird",Formicivora melanaria,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Cercomacra,South America,"c Bolivia; e Bolivia, n Paraguay and w Brazil",https://dibird.com/species/mato-grosso-antbird/,-
0,matsudairas-storm-petrel,NE - Not evaluated,"Matsudaira's petrel, Sooty Storm-Petrel, Matsudaira's Storm-Petrel, Matsudaira's Stormpetrel","Oceanodroma melania matsudariae, Oceanodroma matsudairae",Albatrosses and Petrels / Procellariiformes,Northern Storm Petrels / Hydrobatidae,Hydrobates,"Pacific ocean, Indian ocean","c IO, w PO",https://dibird.com/species/matsudairas-storm-petrel/,-
0,maui-akepa,CR (PE) - Possibly extinct,Akepa (Maui),Loxops ochracea,Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Loxops,Pacific ocean,Maui (Hawaiian Is.),https://dibird.com/species/maui-akepa/,-
0,maui-alauahio,EN - Endangered,"Lanai Creeper, Maui Alauwahio, Maui 'Alauahio, Maui Creeper",Himatione montana,Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Paroreomyza,Pacific ocean,Hawaiian Is.,https://dibird.com/species/maui-alauahio/,-
0,maui-nukupuu,CR (PE) - Possibly extinct,Nukupuu (Maui),,Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Hemignathus,Pacific ocean,Maui (Hawaiian Is.),https://dibird.com/species/maui-nukupuu/,-
0,maui-parrotbill,CR - Critically endangered,"Pseudonestor, Parrot-billed Koa-Finch, Parrot-billed Koafinch, maui honeycreeper",,Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Pseudonestor,Pacific ocean,Hawaiian Is.,https://dibird.com/species/maui-parrotbill/,-
0,mauke-starling,EX - Extinct,"Raiatia Starling, Mauke Island Starling, Mysterious Starling",,Perching Birds / Passeriformes,"Starlings, Rhabdornis / Sturnidae",Aplonis,Pacific ocean,Mauke I. (Cook Is.),https://dibird.com/species/mauke-starling/,-
0,maupiti-monarch,EX - Extinct,,"Pomarea pomarea, Muscicapa pomarea",Perching Birds / Passeriformes,Monarchs / Monarchidae,Pomarea,Pacific ocean,Maupiti I. (Society Is.),https://dibird.com/species/maupiti-monarch/,-
0,mauritius-blue-pigeon,EX - Extinct,"Mauritius Blue-Pigeon, Hollandais Pigeon","Alectroenas nitidissima, Columba nitidissima",Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Alectroenas,Indian ocean,Mauritius I.,https://dibird.com/species/mauritius-blue-pigeon/,-
0,mauritius-bulbul,VU - Vulnerable,Mauritius Black Bulbul,H [ypsipetes]. olivacea,Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Hypsipetes,Indian ocean,Mauritius,https://dibird.com/species/mauritius-bulbul/,-
0,mauritius-cuckooshrike,VU - Vulnerable,"Mauritius Graybird, Mauritius Cuckoo-shrike, Mauritius Greybird","Oxynotus typicus, Coracina typica",Perching Birds / Passeriformes,Cuckooshrikes / Campephagidae,Lalage,Indian ocean,Mauritius,https://dibird.com/species/mauritius-cuckooshrike/,-
